,xt_x0,explainer,xt_v0,xt_t,xt_rand,vt_x0,vt_v0,vt_t,vt_rand,x0,v0,t,rand,alpha,beta,gamma,delta,omega
65,46031428933013.3,kernel,-216056657795138.03,-1458606069175.5508,0.0,1.869545848249136e+28,-4.109504386272687e+28,-7.515764415434734e+25,0.0,0.6204438703521831,0.004308819579719736,0.5757575757575758,0.16949225660694056,1.5,-1.0,0.37,0.3,1.2
66,500960392618.65967,kernel,-17262880671812.918,883820332447.7192,-0.00390625,-7.766040896128347e+26,-4.755968980939718e+27,1.837471337931423e+26,0.0,0.6213210271779865,0.5218465417570697,0.5151515151515152,0.44648442990491893,1.5,-1.0,0.37,0.3,1.2
67,28752610463959.312,kernel,-45515947158187.31,885236747482.26,-0.0078125,4.9649343166404e+27,-1.0497796981101112e+28,1.8403672770129965e+26,1099511627776.0,0.6218207610725941,0.3569949672281153,0.7171717171717172,0.6793321372837929,1.5,-1.0,0.37,0.3,1.2
68,50362402815943.56,kernel,214453305611852.6,5059449181027.25,0.1875,5.434603111462911e+27,4.599009481901466e+28,9.804230276423693e+26,-35184372088832.0,0.633165248621517,0.8926249249628897,0.18181818181818182,0.3820454610181207,1.5,-1.0,0.37,0.3,1.2
69,40832848389244.945,kernel,241266793018698.62,5344549124615.781,0.0,3.237278769868359e+27,5.535971868885387e+28,1.135215359587432e+27,43980465111040.0,0.6557986356085675,0.9957834654116532,0.797979797979798,0.7360240673271343,1.5,-1.0,0.37,0.3,1.2
70,40832848389244.945,kernel,241266793018698.62,5344549124615.781,0.0,3.237278769868359e+27,5.535971868885387e+28,1.135215359587432e+27,43980465111040.0,0.6557986356085675,0.9957834654116532,0.5858585858585859,0.8361336600136149,1.5,-1.0,0.37,0.3,1.2
71,58460542541330.3,kernel,-216262095608398.1,-1100814612749.83,0.0625,2.087054574444099e+28,-4.069816210531441e+28,1.0448968931809034e+25,-8796093022208.0,0.6844829767756571,0.0226392334326172,0.4747474747474748,0.40097904749074137,1.5,-1.0,0.37,0.3,1.2
72,-4124613711679.474,kernel,-12943812795184.951,1190326560118.96,0.0,-2.746988032925785e+27,-2.856695368724641e+27,2.5485746489101586e+26,-1099511627776.0,0.7034647870809578,0.6125849708642276,0.38383838383838387,0.3502383819686622,1.5,-1.0,0.37,0.3,1.2
73,55201756158607.4,kernel,-72049949187905.08,970093082551.295,-0.001953125,1.097002707731156e+28,-1.6551296942280387e+28,2.3244392820941745e+26,0.0,0.7050305454922585,0.2910593727468805,0.8484848484848485,0.08438444019434371,1.5,-1.0,0.37,0.3,1.2
74,52060283629535.07,kernel,-146573295266391.25,-1206234071274.6934,0.046875,1.797279299020983e+28,-2.795209886220371e+28,1.2070645387759186e+26,-1099511627776.0,0.7183741244339719,0.12950135107548782,0.686868686868687,0.873987212116937,1.5,-1.0,0.37,0.3,1.2
75,57196834636451.2,kernel,-74044462686399.36,969528103202.2207,0.013671875,1.1870936629364982e+28,-1.7459756920972267e+28,2.3999435484787636e+26,-2199023255552.0,0.7206595395390796,0.2747848383025318,0.9595959595959597,0.021529744639625592,1.5,-1.0,0.37,0.3,1.2
76,70048298233673.055,kernel,192685820561834.62,5041817709993.492,0.09375,9.85069255809965e+27,4.066893733011583e+28,1.0483092255227182e+27,8796093022208.0,0.7240493079095016,0.8268482247310049,0.3434343434343435,0.5800281388394881,1.5,-1.0,0.37,0.3,1.2
77,66883015633380.14,kernel,-217406729527889.6,-913268964662.8184,0.0,2.286676097654228e+28,-4.127465374759957e+28,6.116839591090781e+25,2199023255552.0,0.7340926352759604,0.030483002506004997,0.4141414141414142,0.11703992325968715,1.5,-1.0,0.37,0.3,1.2
78,84556712862572.8,kernel,192947588595212.3,5053076353418.078,-0.0625,1.4410967948473789e+28,4.221096934038332e+28,1.0287499806309186e+27,-26388279066624.0,0.750019945509628,0.803329203398554,0.8787878787878789,0.4717906651058841,1.5,-1.0,0.37,0.3,1.2
79,62482737797803.57,kernel,-79542736420051.47,1181898675501.8047,-0.00390625,1.36215032604678e+28,-1.9252460957525184e+28,2.82131760297977e+26,-4398046511104.0,0.7581815116517585,0.2774735963497603,0.14141414141414144,0.7175240147930986,1.5,-1.0,0.37,0.3,1.2
80,60201081257789.375,kernel,-222520082124981.1,-1028843012056.0645,-0.03125,2.0558672283130373e+28,-4.134653704036558e+28,5.639610313043469e+25,8796093022208.0,0.7797604581213974,0.0760631074516685,0.8484848484848485,0.6562175466011877,1.5,-1.0,0.37,0.3,1.2
81,138655262519759.58,kernel,108478635024419.48,3932711213039.34,-0.0625,2.4044968395819037e+28,2.0258653334864678e+28,7.494213423188675e+26,0.0,0.7979297845577946,0.6385179142749692,0.6060606060606061,0.30866229117607624,1.5,-1.0,0.37,0.3,1.2
82,103357126416052.17,kernel,31952312573284.48,2572392338865.176,-0.046875,1.1909724126337277e+28,-9.282322600327984e+26,3.913650996501647e+26,2199023255552.0,0.8010477435587207,0.49857379113767697,0.7171717171717172,0.48511102198862205,1.5,-1.0,0.37,0.3,1.2
83,155956050107952.6,kernel,120923009104023.23,4541499660731.195,0.09375,2.9423401203754244e+28,2.683472297133633e+28,9.118840997900306e+26,35184372088832.0,0.8116441646514861,0.6530281707508435,0.8383838383838385,0.2345285992036899,1.5,-1.0,0.37,0.3,1.2
84,78180194500416.45,kernel,170516269219942.3,5269852713122.727,-0.0625,1.0161740773793467e+28,3.49832694549104e+28,1.0108736274383596e+27,8796093022208.0,0.8242329744848418,0.9130982981289135,0.595959595959596,0.8718999183767076,1.5,-1.0,0.37,0.3,1.2
85,155518013047941.7,kernel,52113834958973.81,3560736520524.0664,0.15625,2.708779991886532e+28,3.4131021395795075e+27,6.23209495450333e+26,-4398046511104.0,0.8287462116159416,0.5232037236352646,0.8484848484848485,0.8114495405273255,1.5,-1.0,0.37,0.3,1.2
86,105697314820092.52,kernel,112986924940344.89,4290229656983.0117,0.0625,1.280356672389317e+28,2.145053067589798e+28,7.473551333310793e+26,8796093022208.0,0.8331091525355758,0.7632588461311953,0.5151515151515152,0.9614496431770871,1.5,-1.0,0.37,0.3,1.2
